index,task,phase,cl_result,run,tstamp,algorithm,manager,gem_memory_strength,gem_patterns_per_experience,dense_size,ridge_result
11197,5,10,0.718,gem,1693889802.911257,gem,True,0.5,1000,128,0.781
11198,6,0,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.442
11199,6,1,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.575
11200,6,2,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.606
11201,6,3,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.622
11202,6,4,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.605
11203,6,5,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.674
11204,6,6,0.872,gem,1693889802.911257,gem,True,0.5,1000,128,0.866
11205,6,7,0.815,gem,1693889802.911257,gem,True,0.5,1000,128,0.821
11206,6,8,0.783,gem,1693889802.911257,gem,True,0.5,1000,128,0.816
11207,6,9,0.781,gem,1693889802.911257,gem,True,0.5,1000,128,0.816
11208,6,10,0.751,gem,1693889802.911257,gem,True,0.5,1000,128,0.802
11209,7,0,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.423
11210,7,1,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.509
11211,7,2,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.538
11212,7,3,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.592
11213,7,4,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.561
11214,7,5,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.63
11215,7,6,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.648
11216,7,7,0.794,gem,1693889802.911257,gem,True,0.5,1000,128,0.793
11217,7,8,0.752,gem,1693889802.911257,gem,True,0.5,1000,128,0.78
11218,7,9,0.723,gem,1693889802.911257,gem,True,0.5,1000,128,0.74
11219,7,10,0.693,gem,1693889802.911257,gem,True,0.5,1000,128,0.736
11220,8,0,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.563
11221,8,1,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.66
11222,8,2,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.709
11223,8,3,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.728
11224,8,4,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.718
11225,8,5,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.74
11226,8,6,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.789
11227,8,7,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.795
11228,8,8,0.876,gem,1693889802.911257,gem,True,0.5,1000,128,0.874
11229,8,9,0.848,gem,1693889802.911257,gem,True,0.5,1000,128,0.856
11230,8,10,0.842,gem,1693889802.911257,gem,True,0.5,1000,128,0.857
11231,9,0,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.401
11232,9,1,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.509
11233,9,2,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.57
11234,9,3,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.55
11235,9,4,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.535
11236,9,5,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.592
11237,9,6,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.63
11238,9,7,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.63
11239,9,8,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.635
11240,9,9,0.798,gem,1693889802.911257,gem,True,0.5,1000,128,0.801
11241,9,10,0.757,gem,1693889802.911257,gem,True,0.5,1000,128,0.77
11242,10,0,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.514
11243,10,1,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.589
11244,10,2,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.648
11245,10,3,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.644
11246,10,4,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.649
11247,10,5,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.698
11248,10,6,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.692
11249,10,7,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.687
11250,10,8,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.713
11251,10,9,0.1,gem,1693889802.911257,gem,True,0.5,1000,128,0.707
11252,10,10,0.83,gem,1693889802.911257,gem,True,0.5,1000,128,0.825
11253,0,0,0.8308,gem,1693890037.666784,gem,True,0.5,10000,512,0.8308
11254,0,1,0.7925,gem,1693890037.666784,gem,True,0.5,10000,512,0.8052
11255,0,2,0.762,gem,1693890037.666784,gem,True,0.5,10000,512,0.7857
11256,0,3,0.7744,gem,1693890037.666784,gem,True,0.5,10000,512,0.786
11257,0,4,0.7551,gem,1693890037.666784,gem,True,0.5,10000,512,0.7706
11258,0,5,0.7597,gem,1693890037.666784,gem,True,0.5,10000,512,0.7708
11259,0,6,0.7533,gem,1693890037.666784,gem,True,0.5,10000,512,0.7685
11260,0,7,0.7516,gem,1693890037.666784,gem,True,0.5,10000,512,0.7689
11261,0,8,0.7514,gem,1693890037.666784,gem,True,0.5,10000,512,0.7685
11262,0,9,0.6376,gem,1693890037.666784,gem,True,0.5,10000,512,0.7043
11263,0,10,0.741,gem,1693890037.666784,gem,True,0.5,10000,512,0.7601
11264,1,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.693
11265,1,1,0.842,gem,1693890037.666784,gem,True,0.5,10000,512,0.836
11266,1,2,0.825,gem,1693890037.666784,gem,True,0.5,10000,512,0.828
11267,1,3,0.806,gem,1693890037.666784,gem,True,0.5,10000,512,0.812
11268,1,4,0.786,gem,1693890037.666784,gem,True,0.5,10000,512,0.799
11269,1,5,0.792,gem,1693890037.666784,gem,True,0.5,10000,512,0.794
11270,1,6,0.809,gem,1693890037.666784,gem,True,0.5,10000,512,0.81
11271,1,7,0.792,gem,1693890037.666784,gem,True,0.5,10000,512,0.803
11272,1,8,0.807,gem,1693890037.666784,gem,True,0.5,10000,512,0.826
11273,1,9,0.707,gem,1693890037.666784,gem,True,0.5,10000,512,0.776
11274,1,10,0.78,gem,1693890037.666784,gem,True,0.5,10000,512,0.816
11275,2,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.61
11276,2,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.655
11277,2,2,0.803,gem,1693890037.666784,gem,True,0.5,10000,512,0.802
11278,2,3,0.769,gem,1693890037.666784,gem,True,0.5,10000,512,0.765
11279,2,4,0.751,gem,1693890037.666784,gem,True,0.5,10000,512,0.763
11280,2,5,0.755,gem,1693890037.666784,gem,True,0.5,10000,512,0.758
11281,2,6,0.753,gem,1693890037.666784,gem,True,0.5,10000,512,0.759
11282,2,7,0.762,gem,1693890037.666784,gem,True,0.5,10000,512,0.766
11283,2,8,0.756,gem,1693890037.666784,gem,True,0.5,10000,512,0.752
11284,2,9,0.671,gem,1693890037.666784,gem,True,0.5,10000,512,0.718
11285,2,10,0.764,gem,1693890037.666784,gem,True,0.5,10000,512,0.757
11286,3,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.678
11287,3,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.718
11288,3,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.728
11289,3,3,0.84,gem,1693890037.666784,gem,True,0.5,10000,512,0.844
11290,3,4,0.822,gem,1693890037.666784,gem,True,0.5,10000,512,0.817
11291,3,5,0.799,gem,1693890037.666784,gem,True,0.5,10000,512,0.808
11292,3,6,0.814,gem,1693890037.666784,gem,True,0.5,10000,512,0.8
11293,3,7,0.802,gem,1693890037.666784,gem,True,0.5,10000,512,0.792
11294,3,8,0.804,gem,1693890037.666784,gem,True,0.5,10000,512,0.813
11295,3,9,0.68,gem,1693890037.666784,gem,True,0.5,10000,512,0.764
11296,3,10,0.798,gem,1693890037.666784,gem,True,0.5,10000,512,0.804
11297,4,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.583
11298,4,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.633
11299,4,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.649
11300,4,3,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.699
11301,4,4,0.821,gem,1693890037.666784,gem,True,0.5,10000,512,0.82
11302,4,5,0.792,gem,1693890037.666784,gem,True,0.5,10000,512,0.773
11303,4,6,0.769,gem,1693890037.666784,gem,True,0.5,10000,512,0.771
11304,4,7,0.78,gem,1693890037.666784,gem,True,0.5,10000,512,0.775
11305,4,8,0.783,gem,1693890037.666784,gem,True,0.5,10000,512,0.79
11306,4,9,0.671,gem,1693890037.666784,gem,True,0.5,10000,512,0.731
11307,4,10,0.794,gem,1693890037.666784,gem,True,0.5,10000,512,0.782
11308,5,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.681
11309,5,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.72
11310,5,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.75
11311,5,3,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.763
11312,5,4,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.767
11313,5,5,0.838,gem,1693890037.666784,gem,True,0.5,10000,512,0.824
11314,5,6,0.838,gem,1693890037.666784,gem,True,0.5,10000,512,0.827
11315,5,7,0.836,gem,1693890037.666784,gem,True,0.5,10000,512,0.824
11316,5,8,0.825,gem,1693890037.666784,gem,True,0.5,10000,512,0.829
11317,5,9,0.732,gem,1693890037.666784,gem,True,0.5,10000,512,0.767
11318,5,10,0.823,gem,1693890037.666784,gem,True,0.5,10000,512,0.826
11319,6,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.639
11320,6,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.713
11321,6,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.722
11322,6,3,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.748
11323,6,4,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.738
11324,6,5,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.751
11325,6,6,0.865,gem,1693890037.666784,gem,True,0.5,10000,512,0.856
11326,6,7,0.839,gem,1693890037.666784,gem,True,0.5,10000,512,0.841
11327,6,8,0.841,gem,1693890037.666784,gem,True,0.5,10000,512,0.836
11328,6,9,0.697,gem,1693890037.666784,gem,True,0.5,10000,512,0.78
11329,6,10,0.825,gem,1693890037.666784,gem,True,0.5,10000,512,0.837
11330,7,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.579
11331,7,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.627
11332,7,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.674
11333,7,3,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.689
11334,7,4,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.692
11335,7,5,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.699
11336,7,6,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.719
11337,7,7,0.79,gem,1693890037.666784,gem,True,0.5,10000,512,0.79
11338,7,8,0.776,gem,1693890037.666784,gem,True,0.5,10000,512,0.788
11339,7,9,0.694,gem,1693890037.666784,gem,True,0.5,10000,512,0.742
11340,7,10,0.764,gem,1693890037.666784,gem,True,0.5,10000,512,0.768
11341,8,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.725
11342,8,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.801
11343,8,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.815
11344,8,3,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.811
11345,8,4,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.812
11346,8,5,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.813
11347,8,6,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.815
11348,8,7,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.826
11349,8,8,0.878,gem,1693890037.666784,gem,True,0.5,10000,512,0.868
11350,8,9,0.78,gem,1693890037.666784,gem,True,0.5,10000,512,0.833
11351,8,10,0.863,gem,1693890037.666784,gem,True,0.5,10000,512,0.869
11352,9,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.578
11353,9,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.605
11354,9,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.62
11355,9,3,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.645
11356,9,4,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.651
11357,9,5,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.646
11358,9,6,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.655
11359,9,7,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.67
11360,9,8,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.673
11361,9,9,0.736,gem,1693890037.666784,gem,True,0.5,10000,512,0.73
11362,9,10,0.78,gem,1693890037.666784,gem,True,0.5,10000,512,0.743
11363,10,0,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.65
11364,10,1,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.689
11365,10,2,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.728
11366,10,3,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.749
11367,10,4,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.741
11368,10,5,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.754
11369,10,6,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.763
11370,10,7,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.756
11371,10,8,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.774
11372,10,9,0.1,gem,1693890037.666784,gem,True,0.5,10000,512,0.746
11373,10,10,0.842,gem,1693890037.666784,gem,True,0.5,10000,512,0.848
11374,0,0,0.8375,gem,1693891381.3538897,gem,True,0.5,10000,256,0.8318
11375,0,1,0.7802,gem,1693891381.3538897,gem,True,0.5,10000,256,0.789
11376,0,2,0.7541,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7675
11377,0,3,0.7544,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7615
11378,0,4,0.7389,gem,1693891381.3538897,gem,True,0.5,10000,256,0.752
11379,0,5,0.745,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7538
11380,0,6,0.7477,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7475
11381,0,7,0.7399,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7528
11382,0,8,0.7396,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7511
11383,0,9,0.7362,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7464
11384,0,10,0.7357,gem,1693891381.3538897,gem,True,0.5,10000,256,0.7515
11385,1,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.623
11386,1,1,0.859,gem,1693891381.3538897,gem,True,0.5,10000,256,0.863
11387,1,2,0.802,gem,1693891381.3538897,gem,True,0.5,10000,256,0.817
11388,1,3,0.809,gem,1693891381.3538897,gem,True,0.5,10000,256,0.803
11389,1,4,0.81,gem,1693891381.3538897,gem,True,0.5,10000,256,0.803
11390,1,5,0.805,gem,1693891381.3538897,gem,True,0.5,10000,256,0.816
11391,1,6,0.816,gem,1693891381.3538897,gem,True,0.5,10000,256,0.827
11392,1,7,0.787,gem,1693891381.3538897,gem,True,0.5,10000,256,0.809
11393,1,8,0.826,gem,1693891381.3538897,gem,True,0.5,10000,256,0.823
11394,1,9,0.811,gem,1693891381.3538897,gem,True,0.5,10000,256,0.798
11395,1,10,0.814,gem,1693891381.3538897,gem,True,0.5,10000,256,0.814
11396,2,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.594
11397,2,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.628
11398,2,2,0.808,gem,1693891381.3538897,gem,True,0.5,10000,256,0.803
11399,2,3,0.753,gem,1693891381.3538897,gem,True,0.5,10000,256,0.756
11400,2,4,0.734,gem,1693891381.3538897,gem,True,0.5,10000,256,0.749
11401,2,5,0.755,gem,1693891381.3538897,gem,True,0.5,10000,256,0.768
11402,2,6,0.768,gem,1693891381.3538897,gem,True,0.5,10000,256,0.759
11403,2,7,0.757,gem,1693891381.3538897,gem,True,0.5,10000,256,0.771
11404,2,8,0.774,gem,1693891381.3538897,gem,True,0.5,10000,256,0.769
11405,2,9,0.761,gem,1693891381.3538897,gem,True,0.5,10000,256,0.774
11406,2,10,0.762,gem,1693891381.3538897,gem,True,0.5,10000,256,0.766
11407,3,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.615
11408,3,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.651
11409,3,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.676
11410,3,3,0.82,gem,1693891381.3538897,gem,True,0.5,10000,256,0.822
11411,3,4,0.801,gem,1693891381.3538897,gem,True,0.5,10000,256,0.807
11412,3,5,0.803,gem,1693891381.3538897,gem,True,0.5,10000,256,0.801
11413,3,6,0.798,gem,1693891381.3538897,gem,True,0.5,10000,256,0.807
11414,3,7,0.802,gem,1693891381.3538897,gem,True,0.5,10000,256,0.802
11415,3,8,0.809,gem,1693891381.3538897,gem,True,0.5,10000,256,0.818
11416,3,9,0.786,gem,1693891381.3538897,gem,True,0.5,10000,256,0.79
11417,3,10,0.79,gem,1693891381.3538897,gem,True,0.5,10000,256,0.79
11418,4,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.552
11419,4,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.597
11420,4,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.66
11421,4,3,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.663
11422,4,4,0.816,gem,1693891381.3538897,gem,True,0.5,10000,256,0.825
11423,4,5,0.79,gem,1693891381.3538897,gem,True,0.5,10000,256,0.802
11424,4,6,0.78,gem,1693891381.3538897,gem,True,0.5,10000,256,0.776
11425,4,7,0.771,gem,1693891381.3538897,gem,True,0.5,10000,256,0.781
11426,4,8,0.758,gem,1693891381.3538897,gem,True,0.5,10000,256,0.777
11427,4,9,0.772,gem,1693891381.3538897,gem,True,0.5,10000,256,0.777
11428,4,10,0.768,gem,1693891381.3538897,gem,True,0.5,10000,256,0.777
11429,5,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.621
11430,5,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.706
11431,5,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.71
11432,5,3,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.733
11433,5,4,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.748
11434,5,5,0.843,gem,1693891381.3538897,gem,True,0.5,10000,256,0.832
11435,5,6,0.829,gem,1693891381.3538897,gem,True,0.5,10000,256,0.828
11436,5,7,0.827,gem,1693891381.3538897,gem,True,0.5,10000,256,0.836
11437,5,8,0.833,gem,1693891381.3538897,gem,True,0.5,10000,256,0.819
11438,5,9,0.835,gem,1693891381.3538897,gem,True,0.5,10000,256,0.829
11439,5,10,0.827,gem,1693891381.3538897,gem,True,0.5,10000,256,0.821
11440,6,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.547
11441,6,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.692
11442,6,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.704
11443,6,3,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.717
11444,6,4,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.728
11445,6,5,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.76
11446,6,6,0.879,gem,1693891381.3538897,gem,True,0.5,10000,256,0.876
11447,6,7,0.854,gem,1693891381.3538897,gem,True,0.5,10000,256,0.855
11448,6,8,0.853,gem,1693891381.3538897,gem,True,0.5,10000,256,0.853
11449,6,9,0.84,gem,1693891381.3538897,gem,True,0.5,10000,256,0.856
11450,6,10,0.832,gem,1693891381.3538897,gem,True,0.5,10000,256,0.833
11451,7,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.554
11452,7,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.615
11453,7,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.647
11454,7,3,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.665
11455,7,4,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.691
11456,7,5,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.722
11457,7,6,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.723
11458,7,7,0.836,gem,1693891381.3538897,gem,True,0.5,10000,256,0.832
11459,7,8,0.788,gem,1693891381.3538897,gem,True,0.5,10000,256,0.808
11460,7,9,0.771,gem,1693891381.3538897,gem,True,0.5,10000,256,0.79
11461,7,10,0.748,gem,1693891381.3538897,gem,True,0.5,10000,256,0.784
11462,8,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.692
11463,8,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.747
11464,8,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.79
11465,8,3,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.794
11466,8,4,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.788
11467,8,5,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.807
11468,8,6,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.833
11469,8,7,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.837
11470,8,8,0.886,gem,1693891381.3538897,gem,True,0.5,10000,256,0.891
11471,8,9,0.864,gem,1693891381.3538897,gem,True,0.5,10000,256,0.874
11472,8,10,0.862,gem,1693891381.3538897,gem,True,0.5,10000,256,0.873
11473,9,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.531
11474,9,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.61
11475,9,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.622
11476,9,3,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.634
11477,9,4,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.665
11478,9,5,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.67
11479,9,6,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.688
11480,9,7,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.693
11481,9,8,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.717
11482,9,9,0.816,gem,1693891381.3538897,gem,True,0.5,10000,256,0.822
11483,9,10,0.797,gem,1693891381.3538897,gem,True,0.5,10000,256,0.803
11484,10,0,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.627
11485,10,1,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.664
11486,10,2,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.721
11487,10,3,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.711
11488,10,4,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.728
11489,10,5,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.752
11490,10,6,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.769
11491,10,7,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.78
11492,10,8,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.777
11493,10,9,0.1,gem,1693891381.3538897,gem,True,0.5,10000,256,0.784
11494,10,10,0.851,gem,1693891381.3538897,gem,True,0.5,10000,256,0.856
11495,0,0,0.827,gem,1693892911.4066281,gem,True,0.5,10000,128,0.8247
11496,0,1,0.732,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7435
11497,0,2,0.7025,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7178
11498,0,3,0.7268,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7288
11499,0,4,0.7251,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7274
11500,0,5,0.7243,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7273
11501,0,6,0.7265,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7231
11502,0,7,0.7257,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7255
11503,0,8,0.7088,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7253
11504,0,9,0.7125,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7218
11505,0,10,0.7141,gem,1693892911.4066281,gem,True,0.5,10000,128,0.7179
11506,1,0,0.1,gem,1693892911.4066281,gem,True,0.5,10000,128,0.566
11507,1,1,0.848,gem,1693892911.4066281,gem,True,0.5,10000,128,0.839
11508,1,2,0.765,gem,1693892911.4066281,gem,True,0.5,10000,128,0.778
11509,1,3,0.759,gem,1693892911.4066281,gem,True,0.5,10000,128,0.774
11510,1,4,0.769,gem,1693892911.4066281,gem,True,0.5,10000,128,0.775
11511,1,5,0.746,gem,1693892911.4066281,gem,True,0.5,10000,128,0.774
11512,1,6,0.756,gem,1693892911.4066281,gem,True,0.5,10000,128,0.774
11513,1,7,0.772,gem,1693892911.4066281,gem,True,0.5,10000,128,0.78
11514,1,8,0.766,gem,1693892911.4066281,gem,True,0.5,10000,128,0.785
11515,1,9,0.753,gem,1693892911.4066281,gem,True,0.5,10000,128,0.776
11516,1,10,0.76,gem,1693892911.4066281,gem,True,0.5,10000,128,0.774
11517,2,0,0.1,gem,1693892911.4066281,gem,True,0.5,10000,128,0.496
11518,2,1,0.1,gem,1693892911.4066281,gem,True,0.5,10000,128,0.595
11519,2,2,0.782,gem,1693892911.4066281,gem,True,0.5,10000,128,0.79
11520,2,3,0.735,gem,1693892911.4066281,gem,True,0.5,10000,128,0.742
11521,2,4,0.737,gem,1693892911.4066281,gem,True,0.5,10000,128,0.746
11522,2,5,0.73,gem,1693892911.4066281,gem,True,0.5,10000,128,0.749
11523,2,6,0.729,gem,1693892911.4066281,gem,True,0.5,10000,128,0.751
11524,2,7,0.738,gem,1693892911.4066281,gem,True,0.5,10000,128,0.752
11525,2,8,0.74,gem,1693892911.4066281,gem,True,0.5,10000,128,0.752
11526,2,9,0.762,gem,1693892911.4066281,gem,True,0.5,10000,128,0.759
11527,2,10,0.739,gem,1693892911.4066281,gem,True,0.5,10000,128,0.772
11528,3,0,0.1,gem,1693892911.4066281,gem,True,0.5,10000,128,0.565
11529,3,1,0.1,gem,1693892911.4066281,gem,True,0.5,10000,128,0.578
11530,3,2,0.1,gem,1693892911.4066281,gem,True,0.5,10000,128,0.603
11531,3,3,0.838,gem,1693892911.4066281,gem,True,0.5,10000,128,0.836
11532,3,4,0.786,gem,1693892911.4066281,gem,True,0.5,10000,128,0.801
11533,3,5,0.771,gem,1693892911.4066281,gem,True,0.5,10000,128,0.799
11534,3,6,0.776,gem,1693892911.4066281,gem,True,0.5,10000,128,0.789
11535,3,7,0.762,gem,1693892911.4066281,gem,True,0.5,10000,128,0.803
11536,3,8,0.76,gem,1693892911.4066281,gem,True,0.5,10000,128,0.792
11537,3,9,0.777,gem,1693892911.4066281,gem,True,0.5,10000,128,0.806
11538,3,10,0.779,gem,1693892911.4066281,gem,True,0.5,10000,128,0.796
