index,task,phase,cl_result,run,tstamp,algorithm,manager,lwf_temperature,lwf_alpha,dense_size,ridge_result
610,0,5,0.5902,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.6974
611,0,6,0.5862,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.6871
612,0,7,0.5517,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.677
613,0,8,0.5324,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.6765
614,0,9,0.5084,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.6724
615,0,10,0.4808,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.6643
616,1,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.631
617,1,1,0.846,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.835
618,1,2,0.782,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.811
619,1,3,0.785,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.814
620,1,4,0.784,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.812
621,1,5,0.749,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.798
622,1,6,0.749,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.796
623,1,7,0.72,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.791
624,1,8,0.703,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.788
625,1,9,0.693,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.795
626,1,10,0.69,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.783
627,2,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.451
628,2,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.546
629,2,2,0.809,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.804
630,2,3,0.757,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.761
631,2,4,0.729,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.744
632,2,5,0.728,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.735
633,2,6,0.718,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.734
634,2,7,0.693,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.73
635,2,8,0.654,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.713
636,2,9,0.635,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.708
637,2,10,0.631,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.716
638,3,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.588
639,3,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.636
640,3,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.643
641,3,3,0.811,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.811
642,3,4,0.788,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.777
643,3,5,0.792,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.788
644,3,6,0.763,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.791
645,3,7,0.752,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.792
646,3,8,0.731,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.776
647,3,9,0.73,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.779
648,3,10,0.702,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.768
649,4,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.582
650,4,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.677
651,4,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.689
652,4,3,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.724
653,4,4,0.834,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.833
654,4,5,0.824,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.831
655,4,6,0.812,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.818
656,4,7,0.77,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.79
657,4,8,0.774,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.797
658,4,9,0.775,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.798
659,4,10,0.738,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.803
660,5,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.567
661,5,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.637
662,5,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.656
663,5,3,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.677
664,5,4,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.704
665,5,5,0.829,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.828
666,5,6,0.805,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.811
667,5,7,0.784,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.796
668,5,8,0.768,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.792
669,5,9,0.765,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.798
670,5,10,0.762,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.802
671,6,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.559
672,6,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.627
673,6,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.658
674,6,3,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.681
675,6,4,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.701
676,6,5,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.705
677,6,6,0.847,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.841
678,6,7,0.844,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.836
679,6,8,0.811,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.82
680,6,9,0.807,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.811
681,6,10,0.775,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.806
682,7,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.541
683,7,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.568
684,7,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.59
685,7,3,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.604
686,7,4,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.611
687,7,5,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.646
688,7,6,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.659
689,7,7,0.785,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.78
690,7,8,0.775,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.772
691,7,9,0.746,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.755
692,7,10,0.735,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.739
693,8,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.543
694,8,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.6
695,8,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.641
696,8,3,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.692
697,8,4,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.695
698,8,5,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.702
699,8,6,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.71
700,8,7,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.741
701,8,8,0.843,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.831
702,8,9,0.83,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.84
703,8,10,0.822,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.82
704,9,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.576
705,9,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.646
706,9,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.67
707,9,3,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.68
708,9,4,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.679
709,9,5,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.697
710,9,6,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.71
711,9,7,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.72
712,9,8,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.731
713,9,9,0.805,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.803
714,9,10,0.786,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.786
715,10,0,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.531
716,10,1,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.547
717,10,2,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.588
718,10,3,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.614
719,10,4,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.635
720,10,5,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.658
721,10,6,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.651
722,10,7,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.658
723,10,8,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.66
724,10,9,0.1,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.659
725,10,10,0.784,si_model_lwf,1695835171.556,lwf,True,2,0.2,128,0.799
726,0,0,0.827,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.825
727,0,1,0.7401,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.7528
728,0,2,0.6345,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.7001
729,0,3,0.6149,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.6871
730,0,4,0.5735,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.6675
731,0,5,0.5483,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.66
732,0,6,0.5064,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.6598
733,0,7,0.4748,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.6484
734,0,8,0.4629,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.6505
735,0,9,0.4371,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.6527
736,0,10,0.4124,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.6416
737,1,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.583
738,1,1,0.85,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.85
739,1,2,0.747,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.77
740,1,3,0.74,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.769
741,1,4,0.708,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.772
742,1,5,0.669,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.768
743,1,6,0.631,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.759
744,1,7,0.629,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.755
745,1,8,0.568,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.755
746,1,9,0.514,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.738
747,1,10,0.481,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.741
748,2,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.509
749,2,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.571
750,2,2,0.779,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.784
751,2,3,0.758,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.775
752,2,4,0.714,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.746
753,2,5,0.689,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.726
754,2,6,0.669,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.706
755,2,7,0.662,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.734
756,2,8,0.649,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.724
757,2,9,0.626,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.723
758,2,10,0.593,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.719
759,3,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.558
760,3,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.612
761,3,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.623
762,3,3,0.83,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.832
763,3,4,0.808,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.813
764,3,5,0.77,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.788
765,3,6,0.745,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.775
766,3,7,0.737,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.764
767,3,8,0.72,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.767
768,3,9,0.685,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.764
769,3,10,0.648,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.76
770,4,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.5
771,4,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.55
772,4,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.606
773,4,3,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.641
774,4,4,0.804,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.801
775,4,5,0.771,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.78
776,4,6,0.744,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.773
777,4,7,0.719,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.737
778,4,8,0.719,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.741
779,4,9,0.697,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.748
780,4,10,0.673,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.746
781,5,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.538
782,5,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.666
783,5,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.659
784,5,3,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.691
785,5,4,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.691
786,5,5,0.826,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.83
787,5,6,0.815,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.823
788,5,7,0.779,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.808
789,5,8,0.759,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.799
790,5,9,0.74,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.782
791,5,10,0.719,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.778
792,6,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.446
793,6,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.568
794,6,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.62
795,6,3,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.656
796,6,4,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.661
797,6,5,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.691
798,6,6,0.865,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.861
799,6,7,0.836,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.834
800,6,8,0.814,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.829
801,6,9,0.792,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.829
802,6,10,0.774,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.827
803,7,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.434
804,7,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.507
805,7,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.592
806,7,3,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.631
807,7,4,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.651
808,7,5,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.677
809,7,6,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.67
810,7,7,0.797,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.806
811,7,8,0.787,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.786
812,7,9,0.763,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.776
813,7,10,0.754,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.762
814,8,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.594
815,8,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.654
816,8,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.714
817,8,3,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.758
818,8,4,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.746
819,8,5,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.769
820,8,6,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.786
821,8,7,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.794
822,8,8,0.887,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.878
823,8,9,0.876,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.867
824,8,10,0.864,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.863
825,9,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.419
826,9,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.531
827,9,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.561
828,9,3,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.573
829,9,4,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.581
830,9,5,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.592
831,9,6,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.618
832,9,7,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.647
833,9,8,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.641
834,9,9,0.796,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.785
835,9,10,0.775,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.783
836,10,0,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.538
837,10,1,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.593
838,10,2,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.677
839,10,3,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.683
840,10,4,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.692
841,10,5,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.699
842,10,6,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.693
843,10,7,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.691
844,10,8,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.717
845,10,9,0.1,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.734
846,10,10,0.825,si_model_lwf,1695835355.692704,lwf,True,1,0.05,128,0.823
847,0,0,0.827,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.8243
848,0,1,0.7108,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.7404
849,0,2,0.5797,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6772
850,0,3,0.5597,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6609
851,0,4,0.5165,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6406
852,0,5,0.4724,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6367
853,0,6,0.4178,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6301
854,0,7,0.3764,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.616
855,0,8,0.3519,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6158
856,0,9,0.3177,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6101
857,0,10,0.2998,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.6067
858,1,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.589
859,1,1,0.848,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.845
860,1,2,0.738,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.776
861,1,3,0.67,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.762
862,1,4,0.616,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.733
863,1,5,0.578,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.721
864,1,6,0.513,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.742
865,1,7,0.48,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.724
866,1,8,0.471,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.725
867,1,9,0.419,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.702
868,1,10,0.406,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.707
869,2,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.501
870,2,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.552
871,2,2,0.78,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.775
872,2,3,0.725,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.745
873,2,4,0.663,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.726
874,2,5,0.637,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.694
875,2,6,0.616,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.686
876,2,7,0.614,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.711
877,2,8,0.595,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.696
878,2,9,0.545,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.706
879,2,10,0.524,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.706
880,3,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.567
881,3,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.582
882,3,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.595
883,3,3,0.82,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.82
884,3,4,0.789,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.798
885,3,5,0.716,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.769
886,3,6,0.703,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.742
887,3,7,0.669,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.736
888,3,8,0.614,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.734
889,3,9,0.572,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.73
890,3,10,0.525,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.716
891,4,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.505
892,4,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.536
893,4,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.59
894,4,3,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.626
895,4,4,0.815,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.816
896,4,5,0.753,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.765
897,4,6,0.701,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.745
898,4,7,0.687,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.735
899,4,8,0.67,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.723
900,4,9,0.634,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.703
901,4,10,0.605,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.71
902,5,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.539
903,5,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.646
904,5,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.651
905,5,3,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.648
906,5,4,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.674
907,5,5,0.836,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.833
908,5,6,0.784,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.815
909,5,7,0.737,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.797
910,5,8,0.708,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.787
911,5,9,0.684,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.765
912,5,10,0.656,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.768
913,6,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.444
914,6,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.562
915,6,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.61
916,6,3,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.649
917,6,4,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.632
918,6,5,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.666
919,6,6,0.875,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.867
920,6,7,0.817,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.831
921,6,8,0.777,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.816
922,6,9,0.745,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.794
923,6,10,0.707,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.775
924,7,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.43
925,7,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.522
