index,task,phase,cl_result,run,tstamp,algorithm,manager,gem_memory_strength,gem_patterns_per_experience,dense_size,ridge_result
245,0,3,0.7563,gem,1695878806.0600555,gem,True,1,15000,128,0.7496
246,0,4,0.7448,gem,1695878806.0600555,gem,True,1,15000,128,0.7475
247,0,5,0.7509,gem,1695878806.0600555,gem,True,1,15000,128,0.7542
248,0,6,0.7551,gem,1695878806.0600555,gem,True,1,15000,128,0.7502
249,0,7,0.7493,gem,1695878806.0600555,gem,True,1,15000,128,0.7503
250,0,8,0.752,gem,1695878806.0600555,gem,True,1,15000,128,0.7568
251,0,9,0.7426,gem,1695878806.0600555,gem,True,1,15000,128,0.7491
252,0,10,0.7385,gem,1695878806.0600555,gem,True,1,15000,128,0.7508
253,1,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.575
254,1,1,0.85,gem,1695878806.0600555,gem,True,1,15000,128,0.854
255,1,2,0.776,gem,1695878806.0600555,gem,True,1,15000,128,0.799
256,1,3,0.799,gem,1695878806.0600555,gem,True,1,15000,128,0.815
257,1,4,0.777,gem,1695878806.0600555,gem,True,1,15000,128,0.805
258,1,5,0.779,gem,1695878806.0600555,gem,True,1,15000,128,0.796
259,1,6,0.777,gem,1695878806.0600555,gem,True,1,15000,128,0.804
260,1,7,0.785,gem,1695878806.0600555,gem,True,1,15000,128,0.803
261,1,8,0.79,gem,1695878806.0600555,gem,True,1,15000,128,0.806
262,1,9,0.776,gem,1695878806.0600555,gem,True,1,15000,128,0.792
263,1,10,0.766,gem,1695878806.0600555,gem,True,1,15000,128,0.796
264,2,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.521
265,2,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.553
266,2,2,0.801,gem,1695878806.0600555,gem,True,1,15000,128,0.795
267,2,3,0.762,gem,1695878806.0600555,gem,True,1,15000,128,0.77
268,2,4,0.754,gem,1695878806.0600555,gem,True,1,15000,128,0.764
269,2,5,0.749,gem,1695878806.0600555,gem,True,1,15000,128,0.764
270,2,6,0.737,gem,1695878806.0600555,gem,True,1,15000,128,0.777
271,2,7,0.739,gem,1695878806.0600555,gem,True,1,15000,128,0.754
272,2,8,0.751,gem,1695878806.0600555,gem,True,1,15000,128,0.788
273,2,9,0.752,gem,1695878806.0600555,gem,True,1,15000,128,0.782
274,2,10,0.755,gem,1695878806.0600555,gem,True,1,15000,128,0.771
275,3,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.547
276,3,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.572
277,3,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.634
278,3,3,0.834,gem,1695878806.0600555,gem,True,1,15000,128,0.83
279,3,4,0.79,gem,1695878806.0600555,gem,True,1,15000,128,0.807
280,3,5,0.773,gem,1695878806.0600555,gem,True,1,15000,128,0.794
281,3,6,0.771,gem,1695878806.0600555,gem,True,1,15000,128,0.802
282,3,7,0.787,gem,1695878806.0600555,gem,True,1,15000,128,0.8
283,3,8,0.783,gem,1695878806.0600555,gem,True,1,15000,128,0.8
284,3,9,0.773,gem,1695878806.0600555,gem,True,1,15000,128,0.811
285,3,10,0.762,gem,1695878806.0600555,gem,True,1,15000,128,0.8
286,4,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.515
287,4,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.536
288,4,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.606
289,4,3,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.648
290,4,4,0.8,gem,1695878806.0600555,gem,True,1,15000,128,0.807
291,4,5,0.774,gem,1695878806.0600555,gem,True,1,15000,128,0.774
292,4,6,0.758,gem,1695878806.0600555,gem,True,1,15000,128,0.772
